1553,363
1580,365
1606,368
1634,373
1659,376
1683,381
1708,387

1470,364
1412,361
1356,355
1304,349
1254,347
1207,345
1161,344
1122,343
1083,342
1042,342
1005,343
970,345
937,348
900,353
868,356
838,360
811,362
781,367
753,371
727,375
701,380
676,387
652,393
625,402
604,409
583,417
561,424
541,431
518,441
497,449
478,457
458,467
441,476

909,558
945,554
978,550
1009,544
1044,540
1073,535
1107,530
1134,525
1162,522
1188,520
1215,519
1243,518
1266,519
1291,519
1313,520
1337,522
1359,523
1383,525
1405,527
1426,532
1446,534
1470,539
1488,542

684,358
750,352
808,343
861,332
913,323
961,319
1006,318
1050,316
1091,313
1135,308
1172,307
1208,306
1241,306
1277,306
1309,306
1339,307
1368,310
1394,312
1425,316
1450,318
1480,322
1503,326
1529,330
1552,335
1575,341
1596,346

1442,356
1386,352
1332,353
1281,357
1232,359
1182,360
1141,360
1100,363
1059,366
1023,371
983,376
950,380
915,385
883,388
851,394
821,400
791,407
761,415
732,422
705,429
682,435
656,443
632,452
607,461
584,470
561,480
541,489
520,498
497,509
478,518
458,529

1262,583
1213,581
1168,580
1125,576
1086,572
1046,569
1011,567
979,567
947,568
919,568
891,568
862,568
834,569
810,570
786,572
764,574
741,576
718,578
697,582
677,585
657,589
639,593
621,597
603,601

500,637
547,612
590,591
623,567
667,540
704,528
740,516
777,507
810,495
841,483
870,468
898,458
924,447
950,439
978,432
999,426
1030,417
1055,413
1074,411
1099,407
1121,405
1139,402
1162,401
1182,399
1201,397
1220,396
1239,396
1257,396
1276,397
1292,399
1310,401
1329,404
1343,407
1360,410
1375,414
1391,419
1408,424
1423,430
1438,435
1451,441
1465,448
1479,455
1493,463
1509,468

1129,540
1080,526
1035,515
989,500
949,489
906,478
868,471
833,465
796,459
761,453
727,447
698,441
667,439
637,435
610,434
581,433
558,432
531,432
507,431
482,433
458,434
434,436
413,439
391,442
371,446
350,449
330,454

378,464
484,446
558,431
630,420
699,417
761,414
820,408
875,403
929,400
979,398
1027,397
1070,394
1114,391
1154,390
1197,389
1234,391
1271,393
1307,397
1341,400
1374,403
1403,406
1434,409
1465,413
1492,416
1522,423
1549,429
1574,434

1611,443
1557,436
1465,420
1403,412
1350,411
1299,414
1248,410
1201,402
1156,397
1113,396
1073,396
1036,398
996,399
962,400
929,400
896,402
865,404
835,407
804,410
777,413
749,417
722,421
698,425
671,430
650,435
624,441
601,449
580,456
560,462
539,470
515,480
497,487
477,495

1225,534
1170,536
1118,535
1066,533
1016,533
973,534
934,534
896,535
856,537
823,537
791,541
758,543
727,548
699,553
672,555
647,561
619,568
594,573
570,578
420,567
400,563

418,608
471,600
517,599
580,601
634,596
683,585
726,581
770,580
810,580
848,577
883,578
918,576
949,574
978,574
1006,576
1037,577
1059,578
1083,580
1107,582
1130,584
1153,588
1173,591
1288,586

626,600
684,598
744,584
793,577
843,576
887,574
927,572
971,570
1006,569
1043,566
1075,567
1106,566
1135,566
1166,569
1193,569
1222,571
1247,572
1271,573
1293,575
1316,579
1337,582
1360,585
1379,589
1399,593
1419,598
1438,601

879,526
984,536
1004,533
1026,530
1046,528
1065,527
1081,524
1103,524
1118,524
1133,523
1150,523
1165,523
1179,524
1194,524
1210,525
1222,527
1235,529
1249,531
1262,533
1274,536
1284,538
1295,542

1219,526
1167,527
1121,525
1070,520
1023,520
982,520
944,523
904,525
868,527
833,530
799,533
769,535
737,537
708,540
680,542
655,548
628,552
601,559
578,567
555,573
532,580
502,588
489,591
468,600
324,665

740,555
784,549
828,547
877,544
923,542
961,537
1003,533
1043,528
1078,526
1118,526
1153,526
1185,527
1221,528
1254,528
1286,529
1314,530
1343,531
1374,535
1401,539
1427,542
1454,544
1479,546

1056,415
1087,411
1110,409
1143,406
1171,402
1197,400
1222,398
1244,398
1270,398
1294,397
1317,398
1338,398
1360,399
1377,401
1397,403
1422,407
1438,409
1458,413
1473,416
1492,421
1510,425

1398,697
1363,677
1323,656
1283,636
1250,619
1212,600
1183,586
1153,572
1124,559
1097,548
1073,537
1049,528
1024,518
1002,511
980,503
958,495
940,489
920,483
902,478
883,473
865,469
848,466
832,462
816,459
799,457
784,455
767,454
752,453
739,452
726,451
711,452
698,453
684,454
673,455
660,457
647,458

1217,554
1166,551
1125,547
1085,541
1048,537
1010,533
976,531
946,529
914,527
887,526
858,525
832,525
805,525
781,525
758,526
733,527
712,528
692,530
671,534
650,536
630,539
612,542
594,543
577,550
558,553
504,573

1202,606
1154,602
1113,598
1074,593
1040,588
999,585
966,583
934,581
904,581
875,579
851,578
822,575
796,578
774,579
750,580
728,581
707,583
685,584
664,588
645,590
627,593
610,597
589,600

1485,403
1469,389
1455,378
1442,363
1428,348
1410,335
1389,322
1375,313
1360,304
1346,298
1338,293
1323,287
1302,283
1293,280
1274,276
1261,274
1247,271
1234,270
1221,268
1208,268
1195,268
1187,269
1170,271
1157,273
1144,276
1133,279
1122,283
1110,287
1098,291
1087,296
1075,301
1064,307
1053,312
1040,319
1032,325
1018,336
1010,341
1000,350
988,362
980,371
970,383
961,394
949,409
942,419
933,432
921,448
912,462
905,472
896,487
886,505
878,522
869,537
861,549
741,547
608,545
561,545

189,474
263,477
325,471
379,468
430,467
478,466
521,466
562,466
599,466
636,466
672,467
705,468
735,470
766,472
793,474
820,476
845,479
868,483
893,487
917,490
939,494
961,499
981,503
1001,508
1020,512
1041,518
1059,524
1076,530
1094,536
1110,541
1126,548
1141,554

256,463
313,460
365,459
415,460
460,461
501,461
540,461
578,462
611,463
647,465
676,467
707,469
735,472
763,476
786,478
814,482
837,486
859,490
882,495
903,498
923,503
942,508
963,513
981,519
999,525
1017,531
1036,536
1050,543
1067,550
1083,557
1097,565
1112,572
1126,578
1141,586
1155,594
1167,602
1181,611
1195,620
1208,629
1219,637
1232,646
1243,656
1255,666

1900,448
1852,437
1799,430
1748,424
1702,415
1658,406
1616,399
1576,395
1537,393
1497,390
1461,386
1429,382
1395,379
1363,378
1333,379
1303,379
1273,378
1245,379
1219,380
1191,382
1167,384
1139,387
1114,389
1090,392
1067,395
1045,400
1023,405
999,409
980,415
957,421
937,427
917,433
899,439
878,447
860,455
841,462
822,471
804,480
788,489
771,498
753,509
735,519
719,529
703,538
688,549
672,565
655,576
641,587
627,599

344,499
393,491
436,487
478,486
516,485
554,483
589,482
620,482
652,481
681,480
709,480
734,480
761,481
786,483
809,485
830,488
852,489
873,493
895,496
914,499
934,502
951,506
968,510
986,515
1001,521
1019,526
1037,531
1050,536
1064,541
1079,546
1095,554
1108,560
1121,567
1135,576
1149,584
1161,589

246,472
309,469
368,466
419,466
467,468
511,469
554,469
592,470
629,471
663,473
696,476
729,479
757,482
787,484
812,487
839,491
863,496
888,500
911,504
934,508
955,512
975,519
997,525
1015,530
1036,536
1051,543
1069,548
1085,555
1103,562
1119,568
1135,577
1151,584
1165,592
1178,599

286,485
341,479
392,478
439,477
486,477
526,478
564,477
601,477
636,478
667,479
698,481
726,483
755,485
780,488
806,491
829,494
853,497
876,501
896,505
917,508
937,512
959,517
978,522
996,527
1012,532
1036,540
1048,543
1064,550
1078,556
1095,564
1109,568
1124,578
1139,585
1151,593
1166,600

592,453
711,467
740,470
767,473
793,477
818,481
841,485
864,489
887,495
908,497
928,502
949,508
967,513
985,519
1003,524
1019,529
1040,537
1054,542
1069,549
1084,556
1100,564
1114,570
1130,578
1143,586
1157,594
1170,603

890,533
917,509
937,482
956,458
976,436
995,417
1012,399
1031,380
1045,363
1060,349
1075,334
1089,322
1102,309
1116,297
1128,285
1141,275
1152,266
1163,257
1174,247
1185,239
1196,230
1204,224
1214,217
1224,211
1232,206
1243,200
1253,195
1262,189

1037,574
1051,579
1068,584
1084,590
1098,597
1113,602
1126,609
1141,617
1154,623
1168,631
1179,639
1193,646
1204,654
1216,663
1227,670
1239,678
1250,688
1260,697
1271,705
1281,713
1291,724

809,473
835,477
857,481
880,484
902,489
923,493
944,498
964,503
983,508
1001,514
1022,520
1038,526
1054,532
1070,539
1088,546
1104,552
1119,560
1133,567
1149,575
1163,584
1177,592
1191,601

1842,365
1769,367
1702,369
1640,370
1581,370
1527,370
1475,370
1425,371
1377,373
1334,376
1292,382
1251,387
1214,391
1176,392
1141,397
1108,402
1076,408
1044,414
1009,419
987,425
957,431
933,438
906,446
880,453
857,460
832,468

297,469
359,470
414,473
467,475
513,477
559,478
601,480
640,482
675,485
711,488
742,492
776,495
807,499
834,505
840,516
885,512
911,516
934,522
957,527
979,533
998,538
1015,543
1040,550
1059,555
1075,563
1094,569
1111,577
1128,584
1144,591
1159,599
1174,606
1191,617
1205,623
1218,632
1232,639
1246,649
1258,657
1271,666
1284,676
1296,685

1028,288
997,260
971,235
947,213
923,193
903,175
880,156
860,140
840,124
822,110
805,97
789,85
762,81
753,61
739,51
725,42
710,33
695,24
683,17
668,10
655,4

247,475
319,473
381,470
441,469
494,469
542,472
588,473
627,474
666,476
701,477
735,479
767,482
797,484
826,487
851,489
877,493
902,497
926,501
947,504
1079,561
1093,568
1103,572

173,470
247,475
319,473
381,470
441,469
494,469
542,472
588,473
627,474
666,476
701,477
735,479
767,482
797,484
826,487
851,489
877,493
902,497
926,501
947,504
968,509
990,513
1008,518
1026,522
1046,527
1064,533
1082,538
1098,544
1113,550
1129,556

348,504
399,498
447,495
490,494
530,493
570,492
604,491
639,490
672,491
702,491
731,493
759,493
786,495
810,497
835,500
861,502
883,504
905,508
927,512
949,516
968,520
987,524
1005,528
1022,533
1041,538
1058,544
1074,550
1091,554
1108,560
1123,567
1139,574
1153,580
1167,587
1181,595
1194,602

1081,397
1113,366
1143,340
1172,315
1201,289
1226,269
1251,245
1273,224
1296,205
1321,186
1343,171
1365,154
1386,138
1407,122
1425,108
1445,96
1463,85
1481,73
1500,63
1518,52
1537,41
1552,34
1569,25
1587,19
1601,11
1619,5

1041,406
1058,389
1074,372
1090,357
1107,342
1121,329
1136,317
1149,305
1162,294
1174,285
1186,274
1197,265
1210,256
1219,248
1230,240
1241,233
1251,226
1260,220
1271,215
1280,209
1289,205

1805,350
1757,342
1709,337
1663,330
1622,325
1585,321
1543,317
1510,315
1473,315
1440,313
1407,314
1377,315
1347,316
1318,316
1290,318
1263,320
1235,324
1211,326
1186,331
1163,336
1140,340
1121,346
1097,350
1077,356
1054,362
1037,367
1013,374
998,380
979,387
961,394
942,404
925,412
905,422
890,432
877,441
859,450
847,460
831,471
816,482
799,493
785,504
772,513
758,526
746,537
735,546
722,563
709,576
698,588

468,453
502,452
535,451
567,450
596,450
623,453
653,454
679,457
704,459
726,460
751,463
773,465
795,469
816,472
835,477
854,481
873,486
892,490
910,496
928,501
945,505
962,511
977,517
992,523
1006,531
1018,537
1037,546
1050,552
1065,561
1078,568
1091,576
1105,585
1117,594
1129,602
1142,614
1153,622
1164,632
1175,641
1185,650
1197,661
1208,670
1220,682
1229,693
1239,705
1248,715

442,479
486,475
526,472
559,470
598,466
629,463
664,461
691,458
721,458
746,457
773,458
798,459
821,458
845,460
866,461
888,463
910,466
929,467
1069,414
1081,403
1095,390
1108,377
1120,365
1133,354
1143,343
1155,332
1165,323
1176,314
1187,305
1196,297

1099,420
1083,418
1066,416
1051,415
1033,414
1017,416
1002,417
992,419
978,420
963,422
945,425
935,428
922,432
909,435
893,441
883,445
871,451
858,456
846,462
834,469
819,478
807,486
796,494
784,504
776,510
766,519
755,529
744,539
734,550
723,562
712,575
703,585
694,596

1778,408
1744,400
1708,389
1676,379
1645,373
1614,368
1583,365
1555,363
1525,360
1496,357
1472,356
1446,353
1422,352
1394,351
1371,350
1348,352
1326,354
1304,356
1282,359
1262,363
1244,366
1222,371
1203,375
1184,379
1166,382
1144,389
1123,395
1108,402
1089,408
1072,416

801,585
883,537
907,513
930,481
951,453
972,429
992,406
1012,384
1029,364
1044,347
1059,329
1075,312
1087,296
1100,282
1114,270
1128,257
1140,246
1150,236
1161,225
1171,216
1181,206
1191,197
1200,189
1211,182
1220,175

1843,396
1780,403
1723,411
1670,419
1616,427
1567,434
1524,441
1481,450
1439,459
1400,466
1364,474
1327,481
1295,488
1264,498
1233,507
1204,516
1177,527
1149,535
1123,545
1097,554
1075,564
1050,574

355,480
407,475
454,475
501,477
544,477
583,476
621,475
659,477
691,478
723,479
753,481
782,483
811,486
838,488
863,491
889,495
914,498
936,502
957,506
979,511
1000,516
1023,521
1043,527
1062,532
1078,537
1098,543
1116,550
1133,556

240,476
308,472
367,472
424,475
475,478
523,479
568,481
608,483
647,485
681,487
716,490
748,493
780,497
808,500
837,504
863,509
889,513
912,517
935,521
958,527
980,532
1001,537
1015,542
1041,549
1060,555
1078,560
1096,568
1114,575
1131,582
1147,589
1162,596
1177,603

327,489
380,485
430,484
477,484
519,483
560,483
598,484
634,484
666,484
699,485
729,488
759,490
787,492
813,494
840,498
864,501
887,505
912,509
935,513
955,517
975,522
995,526
1013,530
1035,536
1053,542
1068,547
1086,555
1104,560

1846,360
1781,359
1722,359
1664,358
1610,358
1558,359
1511,360
1465,359
1422,359
1379,360
1341,363
1301,368
1265,372
1229,376
1197,378
1164,381
1131,386
1102,392
1074,398
1044,405
1016,411
990,416
965,423
940,431
916,439
893,446
871,454
849,462
827,471
804,481
785,490
765,500
745,511
724,521
707,531
690,540
673,552

1090,399
1125,371
1155,348
1187,324
1214,305
1240,285
1265,267
1288,251
1311,235
1334,221
1354,208
1373,196
1390,186
1410,176
1430,165
1443,157
1462,149
1475,142
1492,134
1506,128
1523,121
1536,117
1548,112
1564,108
1578,104
1590,102
1603,100
1615,98
1627,96
1636,95
1650,94
1661,93
1674,95
1683,95
1694,96
1705,97
1715,98
1723,100
1737,102
1745,105
1756,109
1766,112
1775,116
1785,120
1794,125
1804,130
1812,136
1821,141
1831,147
1840,154
1849,161
1857,168
1865,175
1871,182
1880,190
1889,200
1897,210
1905,218
1912,226

1871,470
1797,469
1735,472
1674,476
1623,477
1573,479
1525,482
1483,485
1444,487
1408,492
1373,495
1340,499
1308,503
1278,508
1252,511
1225,516
1200,520
1175,526
1151,531
1128,537
1069,554
1013,575
997,581
979,589
964,596
948,603

1066,401
1094,374
1121,348
1147,321
1169,299
1190,277
1212,257
1231,238
1249,222
1267,206
1284,191
1300,178
1316,165
1332,153
1346,141
1360,130
1376,119
1387,111
1400,103
1413,95
1426,87
1437,80
1450,73
1461,68
1472,63
1483,58

1115,621
1087,591
1060,563
1036,538
1014,516
979,463
977,478
956,458
940,441
924,426
909,412
894,398
881,386
866,374
852,362
840,351
829,342
816,332
804,324
794,316
783,309

1888,474
1811,472
1737,477
1674,482
1612,487
1558,489
1506,492
1458,497
1416,501
1376,505
1336,510
1303,515
1268,520
1237,524
1206,529
1176,534
1152,539
1123,545
1100,550
1075,558
1051,562

923,523
961,481
994,448
1039,406
1066,381
1096,351
1123,326
1150,302
1174,281
1199,260
1219,241
1240,222
1261,205
1281,189
1299,175
1316,162
1334,149
1352,135
1367,124
1383,115
1398,104
1412,95
1426,87
1440,79
1453,71
1465,66
1479,58
1493,52
1505,48
1516,43
1527,38
1540,35
1552,31

281,302
333,298
385,298
432,298
478,296
524,297
568,298
603,299
645,300
686,302
724,306
756,309
789,312
825,317
857,321
888,326
919,332
949,338
978,345
1003,350
1037,360
1062,367
1088,375
1114,384
1139,393
1161,404
1185,411
1210,422
1233,433
1256,445
1277,457
1299,468
1322,481
1342,494
1360,505
1384,521
1402,534

1186,677
1111,618
1079,585
1048,551
1027,527
1005,505
985,483
967,463
949,445
931,426
915,410
900,395
885,381
871,368
858,356
845,344
832,333
820,323
808,312
797,304
786,295
775,288
765,281
754,274
745,268
736,262
726,256
715,250

209,280
262,277
311,273
363,272
409,272
453,270
494,269
532,269
569,271
605,270
640,272
672,275
704,276
736,280
763,284
791,287
819,290
844,295
870,301
895,307
917,311
938,316
963,323
983,330
1003,337
1026,344
1047,352
1066,359
1083,368
1121,385
1155,404
1170,412
1189,424
1205,435
1219,444
1234,455
1250,466
1266,479
1281,491
1292,500
1308,514
1321,526
1335,540

